data_dia,num_internacoes
2024-09-26,44
2024-09-27,58
2024-09-28,44
2024-09-29,31
2024-09-30,47
2024-10-01,95
2024-10-02,58
2024-10-03,54
2024-10-04,37
2024-10-05,42
2024-10-06,49
2024-10-07,50
2024-10-08,58
2024-10-09,65
2024-10-10,58
2024-10-11,59
2024-10-12,41
2024-10-13,36
2024-10-14,47
2024-10-15,56
2024-10-16,42
2024-10-17,55
2024-10-18,49
2024-10-19,42
2024-10-20,43
2024-10-21,59
2024-10-22,55
2024-10-23,61
2024-10-24,52
2024-10-25,64
2024-10-26,51
2024-10-27,48
2024-10-28,66
2024-10-29,36
2024-10-30,41
2024-10-31,38
2024-11-01,78
2024-11-02,47
2024-11-03,44
2024-11-04,64
2024-11-05,43
2024-11-06,43
2024-11-07,49
2024-11-08,48
2024-11-09,43
2024-11-10,48
2024-11-11,37
2024-11-12,52
2024-11-13,45
2024-11-14,33
2024-11-15,53
2024-11-16,31
2024-11-17,49
2024-11-18,37
2024-11-19,44
2024-11-20,31
2024-11-21,31
2024-11-22,36
2024-11-23,33
2024-11-24,40
2024-11-25,39
2024-11-26,29
2024-11-27,31
2024-11-28,34
2024-11-29,30
2024-11-30,33
2024-12-01,48
2024-12-02,37
2024-12-03,41
2024-12-04,29
2024-12-05,32
2024-12-06,27
2024-12-07,35
2024-12-08,38
2024-12-09,23
2024-12-10,27
2024-12-11,28
2024-12-12,25
2024-12-13,26
2024-12-14,28
2024-12-15,18
2024-12-16,32
2024-12-17,26
2024-12-18,26
2024-12-19,20
2024-12-20,19
2024-12-21,16
2024-12-22,29
2024-12-23,18
2024-12-24,15
2024-12-25,15
2024-12-26,14
2024-12-27,19
2024-12-28,13
2024-12-29,6
2024-12-30,1
