data_dia,AQI,Qualidade_do_Ar
2013-09-09,22,N1 - Boa
2013-09-10,39,N1 - Boa
2013-09-11,23,N1 - Boa
2013-09-12,24,N1 - Boa
2013-09-13,31,N1 - Boa
2013-09-14,34,N1 - Boa
2013-09-15,27,N1 - Boa
2013-09-16,37,N1 - Boa
2013-09-17,50,N2 - Moderada
2013-09-18,21,N1 - Boa
2013-09-19,20,N1 - Boa
2013-09-20,33,N1 - Boa
2013-09-21,38,N1 - Boa
2013-09-22,36,N1 - Boa
2013-09-23,25,N1 - Boa
2013-09-24,19,N1 - Boa
2013-09-25,16,N1 - Boa
2013-09-26,21,N1 - Boa
2013-09-27,27,N1 - Boa
2013-09-28,21,N1 - Boa
2013-09-29,23,N1 - Boa
2013-09-30,24,N1 - Boa
2013-10-01,28,N1 - Boa
2013-10-02,32,N1 - Boa
2013-10-03,28,N1 - Boa
2013-10-04,36,N1 - Boa
2013-10-05,31,N1 - Boa
2013-10-06,18,N1 - Boa
2013-10-07,16,N1 - Boa
2013-10-08,18,N1 - Boa
2013-10-09,20,N1 - Boa
2013-10-10,21,N1 - Boa
2013-10-11,21,N1 - Boa
2013-10-12,21,N1 - Boa
2013-10-13,23,N1 - Boa
2013-10-14,35,N1 - Boa
2013-10-15,45,N2 - Moderada
2013-10-16,36,N1 - Boa
2013-10-17,25,N1 - Boa
2013-10-18,24,N1 - Boa
2013-10-19,18,N1 - Boa
2013-10-20,21,N1 - Boa
2013-10-21,37,N1 - Boa
2013-10-22,37,N1 - Boa
2013-10-23,36,N1 - Boa
2013-10-24,43,N2 - Moderada
2013-10-25,37,N1 - Boa
2013-10-26,19,N1 - Boa
2013-10-27,25,N1 - Boa
2013-10-28,28,N1 - Boa
2013-10-29,31,N1 - Boa
2013-10-30,34,N1 - Boa
2013-10-31,22,N1 - Boa
2013-11-01,25,N1 - Boa
2013-11-02,27,N1 - Boa
2013-11-03,21,N1 - Boa
2013-11-04,28,N1 - Boa
2013-11-05,25,N1 - Boa
2013-11-06,15,N1 - Boa
2013-11-07,15,N1 - Boa
2013-11-08,27,N1 - Boa
2013-11-09,15,N1 - Boa
2013-11-10,13,N1 - Boa
2013-11-11,28,N1 - Boa
2013-11-12,43,N2 - Moderada
2013-11-13,24,N1 - Boa
2013-11-14,25,N1 - Boa
2013-11-15,28,N1 - Boa
2013-11-16,23,N1 - Boa
2013-11-17,23,N1 - Boa
2013-11-18,17,N1 - Boa
2013-11-19,24,N1 - Boa
2013-11-20,32,N1 - Boa
2013-11-21,33,N1 - Boa
2013-11-22,23,N1 - Boa
2013-11-23,12,N1 - Boa
2013-11-24,13,N1 - Boa
2013-11-25,21,N1 - Boa
2013-11-26,14,N1 - Boa
2013-11-27,17,N1 - Boa
2013-11-28,24,N1 - Boa
2013-11-29,31,N1 - Boa
2013-11-30,28,N1 - Boa
2013-12-01,21,N1 - Boa
2013-12-02,27,N1 - Boa
2013-12-03,26,N1 - Boa
2013-12-04,27,N1 - Boa
2013-12-05,41,N2 - Moderada
2013-12-06,19,N1 - Boa
2013-12-07,28,N1 - Boa
2013-12-08,30,N1 - Boa
2013-12-09,21,N1 - Boa
2013-12-10,37,N1 - Boa
2013-12-11,14,N1 - Boa
2013-12-12,16,N1 - Boa
2013-12-13,20,N1 - Boa
2013-12-14,15,N1 - Boa
2013-12-15,12,N1 - Boa
2013-12-16,13,N1 - Boa
2013-12-17,13,N1 - Boa
2013-12-18,16,N1 - Boa
2013-12-19,14,N1 - Boa
2013-12-20,18,N1 - Boa
2013-12-21,18,N1 - Boa
2013-12-22,14,N1 - Boa
2013-12-23,21,N1 - Boa
2013-12-24,17,N1 - Boa
2013-12-25,13,N1 - Boa
2013-12-26,14,N1 - Boa
2013-12-27,24,N1 - Boa
2013-12-28,35,N1 - Boa
2013-12-29,32,N1 - Boa
2013-12-30,29,N1 - Boa
2013-12-31,22,N1 - Boa
2014-01-01,34,N1 - Boa
2014-01-02,23,N1 - Boa
2014-01-03,35,N1 - Boa
2014-01-04,27,N1 - Boa
2014-01-05,25,N1 - Boa
2014-01-06,31,N1 - Boa
2014-01-07,23,N1 - Boa
2014-01-08,26,N1 - Boa
2014-01-09,31,N1 - Boa
2014-01-10,26,N1 - Boa
2014-01-11,24,N1 - Boa
2014-01-12,24,N1 - Boa
2014-01-13,35,N1 - Boa
2014-01-14,35,N1 - Boa
2014-01-15,36,N1 - Boa
2014-01-16,36,N1 - Boa
2014-01-17,25,N1 - Boa
2014-01-18,23,N1 - Boa
2014-01-19,23,N1 - Boa
2014-01-20,23,N1 - Boa
2014-01-21,29,N1 - Boa
2014-01-22,31,N1 - Boa
2014-01-23,35,N1 - Boa
2014-01-24,34,N1 - Boa
2014-01-25,30,N1 - Boa
2014-01-26,28,N1 - Boa
2014-01-27,33,N1 - Boa
2014-01-28,33,N1 - Boa
2014-01-29,30,N1 - Boa
2014-01-30,33,N1 - Boa
2014-01-31,31,N1 - Boa
2014-02-01,28,N1 - Boa
