data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,AQI,Qualidade_do_Ar
2012-05-20,ESTAÇÃO CENTRO,3,2012,5,20,0.0,21.632,60.959,0.001,,,,,20.568,21.708,,-22.908,-43.178,17,N1 - Boa
2012-05-21,ESTAÇÃO CENTRO,3,2012,5,21,0.0,21.69,63.784,0.06,,,,,18.343,30.667,,-22.908,-43.178,25,N1 - Boa
2012-05-22,ESTAÇÃO CENTRO,3,2012,5,22,0.0,21.588,64.518,0.065,,,,,12.448,30.875,,-22.908,-43.178,25,N1 - Boa
2012-05-23,ESTAÇÃO CENTRO,3,2012,5,23,0.0,21.68,72.444,0.09,,,,,11.365,27.875,,-22.908,-43.178,22,N1 - Boa
2012-05-24,ESTAÇÃO CENTRO,3,2012,5,24,0.0,21.472,72.08,0.146,,,,,5.368,37.667,,-22.908,-43.178,30,N1 - Boa
2012-05-25,ESTAÇÃO CENTRO,3,2012,5,25,0.0,22.809,70.472,0.5,,,,,4.032,58.583,,-22.908,-43.178,48,N2 - Moderada
2012-05-26,ESTAÇÃO CENTRO,3,2012,5,26,2.0,24.189,60.906,0.295,,,,,20.593,47.875,,-22.908,-43.178,38,N1 - Boa
2012-05-27,ESTAÇÃO CENTRO,3,2012,5,27,0.0,22.0,78.596,0.005,,,,,46.501,41.0,,-22.908,-43.178,34,N1 - Boa
2012-05-28,ESTAÇÃO CENTRO,3,2012,5,28,0.0,22.753,74.87,0.344,,,,,16.337,66.5,,-22.908,-43.178,54,N2 - Moderada
2012-05-29,ESTAÇÃO CENTRO,3,2012,5,29,0.0,24.14,73.092,0.381,,,,,7.821,62.458,,-22.908,-43.178,51,N2 - Moderada
2012-05-30,ESTAÇÃO CENTRO,3,2012,5,30,0.0,25.629,70.169,0.478,,,,,12.347,81.292,,-22.908,-43.178,65,N2 - Moderada
2012-05-31,ESTAÇÃO CENTRO,3,2012,5,31,0.0,23.92,74.661,0.232,,,,,5.53,67.333,,-22.908,-43.178,55,N2 - Moderada
2012-06-01,ESTAÇÃO CENTRO,3,2012,6,1,0.0,22.847,77.387,0.034,,,,,14.431,45.417,,-22.908,-43.178,36,N1 - Boa
2012-06-02,ESTAÇÃO CENTRO,3,2012,6,2,0.8,23.484,76.935,0.074,,,,,16.433,27.875,,-22.908,-43.178,22,N1 - Boa
2012-06-03,ESTAÇÃO CENTRO,3,2012,6,3,0.0,25.578,70.102,0.325,,,,,18.63,62.667,,-22.908,-43.178,51,N2 - Moderada
2012-06-04,ESTAÇÃO CENTRO,3,2012,6,4,0.0,27.319,59.059,0.472,,,,,9.835,59.625,,-22.908,-43.178,49,N2 - Moderada
2012-06-05,ESTAÇÃO CENTRO,3,2012,6,5,0.6,25.668,63.828,0.172,,,,,11.992,43.625,,-22.908,-43.178,35,N1 - Boa
2012-06-06,ESTAÇÃO CENTRO,3,2012,6,6,8.6,22.713,84.669,0.417,,,,,4.99,45.542,,-22.908,-43.178,36,N1 - Boa
2012-06-07,ESTAÇÃO CENTRO,3,2012,6,7,17.8,21.641,83.568,0.002,,,,,15.265,22.708,,-22.908,-43.178,18,N1 - Boa
2012-06-08,ESTAÇÃO CENTRO,3,2012,6,8,9.4,19.246,84.244,0.137,,,,,29.968,24.583,,-22.908,-43.178,20,N1 - Boa
2012-06-09,ESTAÇÃO CENTRO,3,2012,6,9,10.2,18.827,89.652,0.03,,,,,,19.333,,-22.908,-43.178,15,N1 - Boa
2012-06-10,ESTAÇÃO CENTRO,3,2012,6,10,1.2,20.177,78.556,0.0,,,,,,16.792,,-22.908,-43.178,13,N1 - Boa
2012-06-11,ESTAÇÃO CENTRO,3,2012,6,11,4.0,20.619,74.974,0.281,,,,,,31.917,,-22.908,-43.178,26,N1 - Boa
2012-06-12,ESTAÇÃO CENTRO,3,2012,6,12,0.0,21.194,76.788,0.27,,,,,,39.792,,-22.908,-43.178,32,N1 - Boa
2012-06-13,ESTAÇÃO CENTRO,3,2012,6,13,0.0,22.2,76.526,0.089,,,,,7.509,41.0,,-22.908,-43.178,33,N1 - Boa
2012-06-14,ESTAÇÃO CENTRO,3,2012,6,14,0.0,23.09,72.892,0.157,,,,,13.395,33.0,,-22.908,-43.178,26,N1 - Boa
2012-06-15,ESTAÇÃO CENTRO,3,2012,6,15,0.0,22.373,78.182,0.133,,,,,12.702,49.042,,-22.908,-43.178,39,N1 - Boa
2012-06-16,ESTAÇÃO CENTRO,3,2012,6,16,0.0,23.484,69.697,0.155,,,,,11.708,55.417,,-22.908,-43.178,45,N2 - Moderada
2012-06-17,ESTAÇÃO CENTRO,3,2012,6,17,0.0,22.536,68.188,0.121,,,,,11.471,46.75,,-22.908,-43.178,37,N1 - Boa
2012-06-18,ESTAÇÃO CENTRO,3,2012,6,18,0.0,23.466,68.878,0.416,,,,,17.423,54.0,,-22.908,-43.178,44,N2 - Moderada
2012-06-19,ESTAÇÃO CENTRO,3,2012,6,19,0.0,25.338,60.491,0.371,,,,,5.427,77.208,,-22.908,-43.178,62,N2 - Moderada
